review_group	review_pdf	review_id	analysis_id	comparison_id	comparison_role	parent_comparison_id	comparison	comparison_label_clean	comparison_label_canonical	outcome	effect_measure	data_type	study_order	study_label_raw	matched_reference_block_label	reference_block_match_status	study_has_pubmed	study_has_pmc	study_matched_pmids	study_pmcids	arm1_label	arm1_events	arm1_total	arm1_mean	arm1_sd	arm2_label	arm2_events	arm2_total	arm2_mean	arm2_sd	weight	effect	ci_lower	ci_upper	row_result_status	row_extraction_status	row_extraction_notes	source_excerpt
first_pass	Cochrane_reviews/first_pass/CD004508_early_feeding_gyn_surgery.pdf	CD004508_early_feeding_gyn_surgery	1.15	1	main_comparison	.	Early versus delayed oral fluids and food after major abdominal gynaecologic surgery	Early versus delayed oral fluids and food after major abdominal gynaecologic surgery	early versus delayed oral fluids food after major abdominal gynaecologic surgery	Pneumonia	Risk Ratio	dichotomous	3	Steed 2002	Steed 2002	matched_reference_block	yes	no	12015496	.	Early	1	47	.	.	Delayed	1	49	.	.	16.8	1.04	0.07	16.19	estimable	extracted	.	Analysis 1.15. Comparison 1: Early versus delayed oral fluids and food after major abdominal gynaecologic surgery, Outcome 15: Pneumonia Study or Subgroup Minig 2009b Pearl 1998 Steed 2002 Total (95% CI) Total events: Heterogeneity: Chi² = 0.82, df = 2 (P = 0.66); I² = 0% Test for overall effect: Z = 1.28 (P = 0.20) Test for subgroup differences: Not applicableEarly Events 0 0 1 1Total 71 92 47 210Delayed Events 2 2 1 5Total 72 103 49 224Weight 42.6% 40.5% 16.8% 100.0%Risk Ratio M-H, Fixed, 95% CI 0.20 [0.01, 4.15] 0.22 [0.01, 4.60] 1.04 [0.07, 16.19] 0.35 [0.07, 1.73]Risk Ratio M-H, Fixed, 95% CI 0.01 0.1 1 10 100 Favours early Favours delayed Early versus delayed oral feeding after major gynaecologic surgery (Review) Copyright © 2024 The Cochrane Collaboration. Published by John Wiley & Sons, Ltd.39 Cochrane LibraryTrusted evidence. Informed decisions. Better health. Cochrane Database...
first_pass	Cochrane_reviews/first_pass/CD004508_early_feeding_gyn_surgery.pdf	CD004508_early_feeding_gyn_surgery	1.17	1	main_comparison	.	Early versus delayed oral fluids and food after major abdominal gynaecologic surgery	Early versus delayed oral fluids and food after major abdominal gynaecologic surgery	early versus delayed oral fluids food after major abdominal gynaecologic surgery	Satisfaction	Mean Difference	continuous	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	not_extractable_no_study_labels	No study-level forest-plot rows could be extracted from the selected analysis block.	.
first_pass	Cochrane_reviews/first_pass/CD007895_decongestants_bp.pdf	CD007895_decongestants_bp	1.1	1	main_comparison	.	Adrenergic agonist oral decongestants (AAOD) versus placebo	Adrenergic agonist oral decongestants (AAOD) versus placebo	adrenergic agonist oral decongestants aaod versus placebo	Systolic blood pressure, measured as change-from-baseline	Mean Difference	continuous	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	not_extractable_no_study_labels	No study-level forest-plot rows could be extracted from the selected analysis block.	.
first_pass	Cochrane_reviews/first_pass/CD007895_decongestants_bp.pdf	CD007895_decongestants_bp	1.2	1	main_comparison	.	Adrenergic agonist oral decongestants (AAOD) versus placebo	Adrenergic agonist oral decongestants (AAOD) versus placebo	adrenergic agonist oral decongestants aaod versus placebo	Diastolic blood pressure, measured as change-from-baseline	Mean Difference	continuous	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	not_extractable_no_study_labels	No study-level forest-plot rows could be extracted from the selected analysis block.	.
first_pass	Cochrane_reviews/first_pass/CD007895_decongestants_bp.pdf	CD007895_decongestants_bp	1.3	1	main_comparison	.	Adrenergic agonist oral decongestants (AAOD) versus placebo	Adrenergic agonist oral decongestants (AAOD) versus placebo	adrenergic agonist oral decongestants aaod versus placebo	Heart rate, measured as change-from-baseline	Mean Difference	continuous	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	not_extractable_no_study_labels	No study-level forest-plot rows could be extracted from the selected analysis block.	.
first_pass	Cochrane_reviews/first_pass/CD007895_decongestants_bp.pdf	CD007895_decongestants_bp	1.4	1	main_comparison	.	Adrenergic agonist oral decongestants (AAOD) versus placebo	Adrenergic agonist oral decongestants (AAOD) versus placebo	adrenergic agonist oral decongestants aaod versus placebo	Withdrawals due to adverse effects	Risk Ratio	dichotomous	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	not_extractable_no_study_labels	No study-level forest-plot rows could be extracted from the selected analysis block.	.
first_pass	Cochrane_reviews/first_pass/CD010441_hyaluronidase_perineal.pdf	CD010441_hyaluronidase_perineal	1.1	1	main_comparison	.	HAase injection versus placebo injection	HAase injection versus placebo injection	hyaluronidase versus placebo	Incidence of perineal trauma (tears or episiotomy or both)	Risk Ratio	dichotomous	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	not_extractable_no_study_labels	No study-level forest-plot rows could be extracted from the selected analysis block.	.
first_pass	Cochrane_reviews/first_pass/CD010441_hyaluronidase_perineal.pdf	CD010441_hyaluronidase_perineal	1.2	1	main_comparison	.	HAase injection versus placebo injection	HAase injection versus placebo injection	hyaluronidase versus placebo	Incidence of episiotomy	Risk Ratio	dichotomous	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	not_extractable_no_study_labels	No study-level forest-plot rows could be extracted from the selected analysis block.	.
first_pass	Cochrane_reviews/first_pass/CD010441_hyaluronidase_perineal.pdf	CD010441_hyaluronidase_perineal	1.3	1	main_comparison	.	HAase injection versus placebo injection	HAase injection versus placebo injection	hyaluronidase versus placebo	Incidence of first and second degree perineal lacerations	Risk Ratio	dichotomous	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	not_extractable_no_study_labels	No study-level forest-plot rows could be extracted from the selected analysis block.	.
first_pass	Cochrane_reviews/first_pass/CD010441_hyaluronidase_perineal.pdf	CD010441_hyaluronidase_perineal	1.4	1	main_comparison	.	HAase injection versus placebo injection	HAase injection versus placebo injection	hyaluronidase versus placebo	Incidence of third and fourth degree perineal trauma	Risk Ratio	dichotomous	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	not_extractable_no_study_labels	No study-level forest-plot rows could be extracted from the selected analysis block.	.
first_pass	Cochrane_reviews/first_pass/CD010441_hyaluronidase_perineal.pdf	CD010441_hyaluronidase_perineal	1.5	1	main_comparison	.	HAase injection versus placebo injection	HAase injection versus placebo injection	hyaluronidase versus placebo	Incidence of perineal oedema 1 hour after vaginal delivery	Risk Ratio	dichotomous	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	not_extractable_no_study_labels	No study-level forest-plot rows could be extracted from the selected analysis block.	.
first_pass	Cochrane_reviews/first_pass/CD010441_hyaluronidase_perineal.pdf	CD010441_hyaluronidase_perineal	1.6	1	main_comparison	.	HAase injection versus placebo injection	HAase injection versus placebo injection	hyaluronidase versus placebo	Incidence of perineal oedema 24 hours after vaginal delivery	Risk Ratio	dichotomous	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	not_extractable_no_study_labels	No study-level forest-plot rows could be extracted from the selected analysis block.	.
first_pass	Cochrane_reviews/first_pass/CD010441_hyaluronidase_perineal.pdf	CD010441_hyaluronidase_perineal	1.7	1	main_comparison	.	HAase injection versus placebo injection	HAase injection versus placebo injection	hyaluronidase versus placebo	Incidence of neonatal Apgar scores less than 7 at five minutes	Odds Ratio	dichotomous	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	not_extractable_no_study_labels	No study-level forest-plot rows could be extracted from the selected analysis block.	.
first_pass	Cochrane_reviews/first_pass/CD010441_hyaluronidase_perineal.pdf	CD010441_hyaluronidase_perineal	2.1	2	main_comparison	.	HAase injection versus no intervention	HAase injection versus no intervention	hyaluronidase injection versus no intervention	Incidence of perineal trauma (tears or episiotomy or both)	Risk Ratio	dichotomous	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	not_extractable_no_study_labels	No study-level forest-plot rows could be extracted from the selected analysis block.	.
first_pass	Cochrane_reviews/first_pass/CD010441_hyaluronidase_perineal.pdf	CD010441_hyaluronidase_perineal	2.2	2	main_comparison	.	HAase injection versus no intervention	HAase injection versus no intervention	hyaluronidase injection versus no intervention	Incidence of episiotomy	Risk Ratio	dichotomous	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	not_extractable_no_study_labels	No study-level forest-plot rows could be extracted from the selected analysis block.	.
first_pass	Cochrane_reviews/first_pass/CD010441_hyaluronidase_perineal.pdf	CD010441_hyaluronidase_perineal	2.3	2	main_comparison	.	HAase injection versus no intervention	HAase injection versus no intervention	hyaluronidase injection versus no intervention	Incidence of first and second degree perineal lacerations	Risk Ratio	dichotomous	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	not_extractable_no_study_labels	No study-level forest-plot rows could be extracted from the selected analysis block.	.
first_pass	Cochrane_reviews/first_pass/CD010441_hyaluronidase_perineal.pdf	CD010441_hyaluronidase_perineal	2.4	2	main_comparison	.	HAase injection versus no intervention	HAase injection versus no intervention	hyaluronidase injection versus no intervention	Incidence of third and fourth degree perineal trauma	.	unclear	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	not_extractable_no_study_labels	No study-level forest-plot rows could be extracted from the selected analysis block.	.
first_pass	Cochrane_reviews/first_pass/CD010441_hyaluronidase_perineal.pdf	CD010441_hyaluronidase_perineal	2.5	2	main_comparison	.	HAase injection versus no intervention	HAase injection versus no intervention	hyaluronidase injection versus no intervention	Incidence of perineal oedema 1 hour after vaginal delivery	Risk Ratio	dichotomous	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	not_extractable_no_study_labels	No study-level forest-plot rows could be extracted from the selected analysis block.	.
first_pass	Cochrane_reviews/first_pass/CD010441_hyaluronidase_perineal.pdf	CD010441_hyaluronidase_perineal	2.6	2	main_comparison	.	HAase injection versus no intervention	HAase injection versus no intervention	hyaluronidase injection versus no intervention	Incidence of perineal oedema 24 hours after vaginal delivery	.	unclear	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	not_extractable_no_study_labels	No study-level forest-plot rows could be extracted from the selected analysis block.	.
first_pass	Cochrane_reviews/first_pass/CD010441_hyaluronidase_perineal.pdf	CD010441_hyaluronidase_perineal	2.7	2	main_comparison	.	HAase injection versus no intervention	HAase injection versus no intervention	hyaluronidase injection versus no intervention	Incidence of neonatal Apgar scores less than 7 at five minutes	.	unclear	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	not_extractable_no_study_labels	No study-level forest-plot rows could be extracted from the selected analysis block.	.
first_pass	Cochrane_reviews/first_pass/CD012178_lutein_preterm.pdf	CD012178_lutein_preterm	1.1	1	main_comparison	.	Lutein and zeaxanthin versus control (placebo or no supplementation)	Lutein and zeaxanthin versus control (placebo or no supplementation)	lutein zeaxanthin versus control placebo or no supplementation	Incidence of ROP at any stage	Risk Ratio	dichotomous	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	not_extractable_no_study_labels	No study-level forest-plot rows could be extracted from the selected analysis block.	.
first_pass	Cochrane_reviews/first_pass/CD012178_lutein_preterm.pdf	CD012178_lutein_preterm	1.2	1	main_comparison	.	Lutein and zeaxanthin versus control (placebo or no supplementation)	Lutein and zeaxanthin versus control (placebo or no supplementation)	lutein zeaxanthin versus control placebo or no supplementation	Incidence of ROP stage 3 and above	Risk Ratio	dichotomous	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	not_extractable_no_study_labels	No study-level forest-plot rows could be extracted from the selected analysis block.	.
first_pass	Cochrane_reviews/first_pass/CD012178_lutein_preterm.pdf	CD012178_lutein_preterm	1.3	1	main_comparison	.	Lutein and zeaxanthin versus control (placebo or no supplementation)	Lutein and zeaxanthin versus control (placebo or no supplementation)	lutein zeaxanthin versus control placebo or no supplementation	Mortality assessed throughout NICU stay	Risk Ratio	dichotomous	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	not_extractable_no_study_labels	No study-level forest-plot rows could be extracted from the selected analysis block.	.
first_pass	Cochrane_reviews/first_pass/CD012178_lutein_preterm.pdf	CD012178_lutein_preterm	1.4	1	main_comparison	.	Lutein and zeaxanthin versus control (placebo or no supplementation)	Lutein and zeaxanthin versus control (placebo or no supplementation)	lutein zeaxanthin versus control placebo or no supplementation	Incidence of IVH (all grades of IVH and severe IVH grades III and IV)	Risk Ratio	dichotomous	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	not_extractable_no_study_labels	No study-level forest-plot rows could be extracted from the selected analysis block.	.
first_pass	Cochrane_reviews/first_pass/CD012178_lutein_preterm.pdf	CD012178_lutein_preterm	1.5	1	main_comparison	.	Lutein and zeaxanthin versus control (placebo or no supplementation)	Lutein and zeaxanthin versus control (placebo or no supplementation)	lutein zeaxanthin versus control placebo or no supplementation	Incidence of NEC	Risk Ratio	dichotomous	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	not_extractable_no_study_labels	No study-level forest-plot rows could be extracted from the selected analysis block.	.
first_pass	Cochrane_reviews/first_pass/CD012178_lutein_preterm.pdf	CD012178_lutein_preterm	1.6	1	main_comparison	.	Lutein and zeaxanthin versus control (placebo or no supplementation)	Lutein and zeaxanthin versus control (placebo or no supplementation)	lutein zeaxanthin versus control placebo or no supplementation	Any reported adverse effects	.	unclear	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	not_extractable_no_study_labels	No study-level forest-plot rows could be extracted from the selected analysis block.	.
first_pass	Cochrane_reviews/first_pass/CD012214_metformin_hyperplasia.pdf	CD012214_metformin_hyperplasia	1.1	1	main_comparison	.	Metformin versus megestrol	Metformin versus megestrol	metformin versus megestrol	Regression of endometrial hyperplasia (with or without atypia) to proliferative, secretory, or atrophic endometrium	Odds Ratio	dichotomous	1	Sharifzadeh 2016	Sharifzadeh 2016	matched_reference_block	yes	no	27690687	.	metformin	18	22	.	.	42megestrol	12	20	.	.	78.3	3.00	0.74	12.23	estimable	extracted	.	Analysis 1.1. Comparison 1: Metformin versus megestrol, Outcome 1: Regression of endometrial hyperplasia (with or without atypia) to proliferative, secretory, or atrophic endometrium Study or Subgroup Sharifzadeh 2016 Tabrizi 2014 Total (95% CI) Total events: Heterogeneity: Chi² = 1.07, df = 1 (P = 0.30); I² = 7% Test for overall effect: Z = 2.72 (P = 0.006) Test for subgroup differences: Not applicablemetformin Events 18 19 37Total 22 20 42megestrol Events 12 13 25Total 20 21 41Weight 78.3% 21.7% 100.0%Odds Ratio M-H, Fixed, 95% CI 3.00 [0.74, 12.23] 11.69 [1.30, 105.03] 4.89 [1.56, 15.32]Odds Ratio M-H, Fixed, 95% CI 0.05 0.2 1 5 20 Less regression with metformin Less regression with megestrolRisk of Bias A + +B + ?C - ?D - ?E + +F + -G + - Risk of bias legend (A) Random sequence generation (selection bias) (B) Allocation concealment (selection bias) (C) Blinding of participants and p...
first_pass	Cochrane_reviews/first_pass/CD012214_metformin_hyperplasia.pdf	CD012214_metformin_hyperplasia	1.1	1	main_comparison	.	Metformin versus megestrol	Metformin versus megestrol	metformin versus megestrol	Regression of endometrial hyperplasia (with or without atypia) to proliferative, secretory, or atrophic endometrium	Odds Ratio	dichotomous	2	Tabrizi 2014	Tabrizi 2014	matched_reference_block	yes	no	25556427	.	metformin	19	20	.	.	42megestrol	13	21	.	.	21.7	11.69	1.30	105.03	estimable	extracted	.	Analysis 1.1. Comparison 1: Metformin versus megestrol, Outcome 1: Regression of endometrial hyperplasia (with or without atypia) to proliferative, secretory, or atrophic endometrium Study or Subgroup Sharifzadeh 2016 Tabrizi 2014 Total (95% CI) Total events: Heterogeneity: Chi² = 1.07, df = 1 (P = 0.30); I² = 7% Test for overall effect: Z = 2.72 (P = 0.006) Test for subgroup differences: Not applicablemetformin Events 18 19 37Total 22 20 42megestrol Events 12 13 25Total 20 21 41Weight 78.3% 21.7% 100.0%Odds Ratio M-H, Fixed, 95% CI 3.00 [0.74, 12.23] 11.69 [1.30, 105.03] 4.89 [1.56, 15.32]Odds Ratio M-H, Fixed, 95% CI 0.05 0.2 1 5 20 Less regression with metformin Less regression with megestrolRisk of Bias A + +B + ?C - ?D - ?E + +F + -G + - Risk of bias legend (A) Random sequence generation (selection bias) (B) Allocation concealment (selection bias) (C) Blinding of participants and p...
first_pass	Cochrane_reviews/first_pass/CD012214_metformin_hyperplasia.pdf	CD012214_metformin_hyperplasia	1.2	1	main_comparison	.	Metformin versus megestrol	Metformin versus megestrol	metformin versus megestrol	Progression of endometrial hyperplasia to endometrial cancer	Odds Ratio	dichotomous	1	Sharifzadeh 2016	Sharifzadeh 2016	matched_reference_block	yes	no	27690687	.	metformin	0	22	.	.	42megestrol	0	20	.	.	.	.	.	.	not_estimable	partial	Could not parse study weights.	Analysis 1.2. Comparison 1: Metformin versus megestrol, Outcome 2: Progression of endometrial hyperplasia to endometrial cancer Study or Subgroup Sharifzadeh 2016 Tabrizi 2014 Total (95% CI) Total events: Heterogeneity: Not applicable Test for overall effect: Not applicable Test for subgroup differences: Not applicablemetformin Events 0 0 0Total 22 20 42megestrol Events 0 0 0Total 20 21 41WeightPeto Odds Ratio Peto, Fixed, 95% CI Not estimable Not estimable Not estimablePeto Odds Ratio Peto, Fixed, 95% CI 0.05 0.2 1 5 20 Favours metformin Favours megestrolRisk of Bias A + +B + ?C - ?D - ?E + +F + -G + - Risk of bias legend (A) Random sequence generation (selection bias) (B) Allocation concealment (selection bias) (C) Blinding of participants and personnel (performance bias) (D) Blinding of outcome assessment (detection bias) (E) Incomplete outcome data (attrition bias) (F) Selective rep...
first_pass	Cochrane_reviews/first_pass/CD012214_metformin_hyperplasia.pdf	CD012214_metformin_hyperplasia	1.2	1	main_comparison	.	Metformin versus megestrol	Metformin versus megestrol	metformin versus megestrol	Progression of endometrial hyperplasia to endometrial cancer	Odds Ratio	dichotomous	2	Tabrizi 2014	Tabrizi 2014	matched_reference_block	yes	no	25556427	.	metformin	0	20	.	.	42megestrol	0	21	.	.	.	.	.	.	not_estimable	partial	Could not parse study weights.	Analysis 1.2. Comparison 1: Metformin versus megestrol, Outcome 2: Progression of endometrial hyperplasia to endometrial cancer Study or Subgroup Sharifzadeh 2016 Tabrizi 2014 Total (95% CI) Total events: Heterogeneity: Not applicable Test for overall effect: Not applicable Test for subgroup differences: Not applicablemetformin Events 0 0 0Total 22 20 42megestrol Events 0 0 0Total 20 21 41WeightPeto Odds Ratio Peto, Fixed, 95% CI Not estimable Not estimable Not estimablePeto Odds Ratio Peto, Fixed, 95% CI 0.05 0.2 1 5 20 Favours metformin Favours megestrolRisk of Bias A + +B + ?C - ?D - ?E + +F + -G + - Risk of bias legend (A) Random sequence generation (selection bias) (B) Allocation concealment (selection bias) (C) Blinding of participants and personnel (performance bias) (D) Blinding of outcome assessment (detection bias) (E) Incomplete outcome data (attrition bias) (F) Selective rep...
